District,Time Id,Dose 1,Dose 2
MZ_Serchhip,week25,831,1990
MZ_Serchhip,week26,1117,2498
MZ_Serchhip,week27,607,3289
MZ_Serchhip,week28,201,1452
MZ_Serchhip,week29,350,508
MZ_Serchhip,week30,77,527
MZ_Serchhip,week31,70,437
NL_Dimapur,week1,235,0
NL_Dimapur,week2,413,0
NL_Dimapur,week3,67,0
NL_Dimapur,week4,693,0
NL_Dimapur,week5,3031,637
NL_Dimapur,week6,2632,485
NL_Dimapur,week7,1242,58
NL_Dimapur,week8,1506,477
NL_Dimapur,week9,1691,1618
NL_Dimapur,week10,1646,2173
NL_Dimapur,week11,2090,729
NL_Dimapur,week12,4294,1412
NL_Dimapur,week13,8105,1821
NL_Dimapur,week14,8592,1414
NL_Dimapur,week15,8934,1142
NL_Dimapur,week16,3469,1184
NL_Dimapur,week17,3217,1356
NL_Dimapur,week18,4767,4
NL_Dimapur,week19,3568,10
NL_Dimapur,week20,5363,20
NL_Dimapur,week21,17487,76
NL_Dimapur,week22,16174,220
NL_Dimapur,week23,24434,472
NL_Dimapur,week24,24213,2388
NL_Dimapur,week25,21558,5944
NL_Dimapur,week26,19606,7617
NL_Dimapur,week27,18665,7293
NL_Dimapur,week28,10373,4232
NL_Dimapur,week29,6334,2300
NL_Dimapur,week30,5653,3696
NL_Dimapur,week31,3803,3493
NL_Kiphire,week1,35,0
NL_Kiphire,week2,87,0
NL_Kiphire,week3,4,0
NL_Kiphire,week4,132,0
NL_Kiphire,week5,402,50
NL_Kiphire,week6,703,49
NL_Kiphire,week7,273,15
NL_Kiphire,week8,430,107
NL_Kiphire,week9,268,301
NL_Kiphire,week10,374,274
NL_Kiphire,week11,-212,-5
NL_Kiphire,week12,141,326
NL_Kiphire,week13,352,196
NL_Kiphire,week14,244,198
NL_Kiphire,week15,959,172
NL_Kiphire,week16,230,234
NL_Kiphire,week17,61,73
NL_Kiphire,week18,220,0
NL_Kiphire,week19,470,1
NL_Kiphire,week20,158,2
NL_Kiphire,week21,519,5
NL_Kiphire,week22,384,8
NL_Kiphire,week23,709,18
NL_Kiphire,week24,709,48
NL_Kiphire,week25,1206,168
NL_Kiphire,week26,1108,199
NL_Kiphire,week27,1381,714
NL_Kiphire,week28,445,226
NL_Kiphire,week29,390,60
NL_Kiphire,week30,64,113
NL_Kiphire,week31,72,250
NL_Kohima,week1,530,0
NL_Kohima,week2,318,0
NL_Kohima,week3,101,0
NL_Kohima,week4,1234,0
NL_Kohima,week5,2007,596
NL_Kohima,week6,1039,297
NL_Kohima,week7,1102,84
NL_Kohima,week8,1292,916
NL_Kohima,week9,1302,1097
NL_Kohima,week10,1150,1057
NL_Kohima,week11,167,156
NL_Kohima,week12,2246,391
NL_Kohima,week13,3172,521
NL_Kohima,week14,3551,598
NL_Kohima,week15,3630,1282
NL_Kohima,week16,1898,794
NL_Kohima,week17,1590,598
NL_Kohima,week18,1677,32
NL_Kohima,week19,2017,19
NL_Kohima,week20,3431,11
NL_Kohima,week21,8032,20
NL_Kohima,week22,17629,66
NL_Kohima,week23,8895,378
NL_Kohima,week24,9127,1562
NL_Kohima,week25,5007,3055
NL_Kohima,week26,4511,3388
NL_Kohima,week27,5431,2820
NL_Kohima,week28,2553,2199
NL_Kohima,week29,1620,1174
NL_Kohima,week30,1064,1912
NL_Kohima,week31,662,2150
NL_Longleng,week1,5,0
NL_Longleng,week2,45,0
NL_Longleng,week3,0,0
NL_Longleng,week4,63,0
NL_Longleng,week5,620,112
NL_Longleng,week6,52,0
NL_Longleng,week7,35,10
NL_Longleng,week8,230,49
NL_Longleng,week9,405,354
NL_Longleng,week10,160,84
NL_Longleng,week11,579,46
NL_Longleng,week12,650,141
NL_Longleng,week13,1094,163
NL_Longleng,week14,778,63
NL_Longleng,week15,624,453
NL_Longleng,week16,778,363
NL_Longleng,week17,487,283
NL_Longleng,week18,400,4
NL_Longleng,week19,909,2
NL_Longleng,week20,552,1
NL_Longleng,week21,1984,9
NL_Longleng,week22,1175,14
NL_Longleng,week23,3273,30
NL_Longleng,week24,2112,337
NL_Longleng,week25,1227,879
NL_Longleng,week26,544,799
NL_Longleng,week27,235,539
NL_Longleng,week28,296,516
NL_Longleng,week29,301,335
NL_Longleng,week30,189,459
NL_Longleng,week31,107,742
NL_Mokokchung,week1,94,0
NL_Mokokchung,week2,306,0
NL_Mokokchung,week3,213,0
NL_Mokokchung,week4,876,0
NL_Mokokchung,week5,814,601
NL_Mokokchung,week6,507,51
NL_Mokokchung,week7,601,131
NL_Mokokchung,week8,446,440
NL_Mokokchung,week9,414,564
NL_Mokokchung,week10,687,356
NL_Mokokchung,week11,234,39
NL_Mokokchung,week12,2034,254
NL_Mokokchung,week13,6355,229
NL_Mokokchung,week14,3769,311
NL_Mokokchung,week15,2148,413
NL_Mokokchung,week16,1934,425
NL_Mokokchung,week17,958,673
NL_Mokokchung,week18,1589,7
NL_Mokokchung,week19,1260,3
NL_Mokokchung,week20,1504,5
NL_Mokokchung,week21,3649,71
NL_Mokokchung,week22,5824,22
NL_Mokokchung,week23,9433,241
NL_Mokokchung,week24,3679,1630
NL_Mokokchung,week25,3605,4888
NL_Mokokchung,week26,3568,2959
NL_Mokokchung,week27,3847,3229
NL_Mokokchung,week28,3211,1868
NL_Mokokchung,week29,1080,1056
NL_Mokokchung,week30,574,1264
NL_Mokokchung,week31,408,1329
NL_Mon,week1,204,0
NL_Mon,week2,124,0
NL_Mon,week3,56,0
NL_Mon,week4,704,0
NL_Mon,week5,710,206
NL_Mon,week6,145,145
NL_Mon,week7,91,96
NL_Mon,week8,287,595
NL_Mon,week9,432,470
NL_Mon,week10,514,153
NL_Mon,week11,704,250
NL_Mon,week12,1834,169
NL_Mon,week13,4707,57
NL_Mon,week14,4734,257
NL_Mon,week15,1368,264
NL_Mon,week16,1526,491
NL_Mon,week17,1534,388
NL_Mon,week18,1451,1
NL_Mon,week19,1859,2
NL_Mon,week20,3862,7
NL_Mon,week21,4755,7
NL_Mon,week22,4916,36
NL_Mon,week23,4123,112
NL_Mon,week24,3855,1038
NL_Mon,week25,3852,1803
NL_Mon,week26,5592,4893
NL_Mon,week27,5154,2189
NL_Mon,week28,2684,1802
NL_Mon,week29,2034,1467
NL_Mon,week30,895,1244
NL_Mon,week31,729,1352
NL_Peren,week1,106,0
NL_Peren,week2,107,0
NL_Peren,week3,53,0
NL_Peren,week4,59,0
NL_Peren,week5,793,139
NL_Peren,week6,216,111
NL_Peren,week7,58,37
NL_Peren,week8,253,98
NL_Peren,week9,642,498
NL_Peren,week10,363,186
NL_Peren,week11,45,-82
NL_Peren,week12,293,52
NL_Peren,week13,1243,53
NL_Peren,week14,626,210
NL_Peren,week15,637,184
NL_Peren,week16,502,295
NL_Peren,week17,281,175
NL_Peren,week18,647,13
NL_Peren,week19,1031,17
NL_Peren,week20,1017,34
NL_Peren,week21,1618,25
NL_Peren,week22,1216,76
NL_Peren,week23,852,54
NL_Peren,week24,1038,231
NL_Peren,week25,1125,793
NL_Peren,week26,745,677
NL_Peren,week27,819,551
NL_Peren,week28,568,439
NL_Peren,week29,320,192
NL_Peren,week30,224,539
NL_Peren,week31,331,545
NL_Phek,week1,129,0
NL_Phek,week2,103,0
NL_Phek,week3,30,0
NL_Phek,week4,329,0
NL_Phek,week5,788,348
NL_Phek,week6,558,39
NL_Phek,week7,214,89
NL_Phek,week8,870,261
NL_Phek,week9,1175,276
NL_Phek,week10,439,492
NL_Phek,week11,705,146
NL_Phek,week12,1200,495
NL_Phek,week13,1683,742
NL_Phek,week14,1459,759
NL_Phek,week15,489,285
NL_Phek,week16,410,491
NL_Phek,week17,465,292
NL_Phek,week18,635,9
NL_Phek,week19,1087,2
NL_Phek,week20,923,4
NL_Phek,week21,4236,19
NL_Phek,week22,2438,38
NL_Phek,week23,1639,147
NL_Phek,week24,1467,376
NL_Phek,week25,2154,1165
NL_Phek,week26,834,1259
NL_Phek,week27,1982,883
NL_Phek,week28,521,295
NL_Phek,week29,234,213
NL_Phek,week30,132,487
NL_Phek,week31,101,569
NL_Tuensang,week1,23,0
NL_Tuensang,week2,156,0
NL_Tuensang,week3,0,0
NL_Tuensang,week4,192,0
NL_Tuensang,week5,498,168
NL_Tuensang,week6,1045,147
NL_Tuensang,week7,391,2
NL_Tuensang,week8,817,185
NL_Tuensang,week9,330,175
NL_Tuensang,week10,605,663
NL_Tuensang,week11,130,310
NL_Tuensang,week12,1150,224
NL_Tuensang,week13,1781,250
NL_Tuensang,week14,1462,300
NL_Tuensang,week15,1563,379
NL_Tuensang,week16,327,317
NL_Tuensang,week17,454,286
NL_Tuensang,week18,669,3
NL_Tuensang,week19,1118,1
NL_Tuensang,week20,892,0
NL_Tuensang,week21,1247,4
NL_Tuensang,week22,2350,22
NL_Tuensang,week23,2674,72
NL_Tuensang,week24,2912,791
NL_Tuensang,week25,2068,1646
NL_Tuensang,week26,2420,624
NL_Tuensang,week27,5909,1730
NL_Tuensang,week28,1243,549
NL_Tuensang,week29,97,239
NL_Tuensang,week30,111,409
NL_Tuensang,week31,165,701
NL_Wokha,week1,33,0
NL_Wokha,week2,102,0
NL_Wokha,week3,37,0
NL_Wokha,week4,292,0
NL_Wokha,week5,481,326
NL_Wokha,week6,212,102
NL_Wokha,week7,142,7
NL_Wokha,week8,236,254
NL_Wokha,week9,169,105
NL_Wokha,week10,1837,255
NL_Wokha,week11,1023,13
NL_Wokha,week12,1189,45
NL_Wokha,week13,2908,127
NL_Wokha,week14,1697,103
NL_Wokha,week15,1291,218
NL_Wokha,week16,996,1245
NL_Wokha,week17,361,985
NL_Wokha,week18,859,0
NL_Wokha,week19,1225,1
NL_Wokha,week20,1021,0
NL_Wokha,week21,2390,1
NL_Wokha,week22,2932,21
NL_Wokha,week23,1678,130
NL_Wokha,week24,1156,995
NL_Wokha,week25,3097,2429
NL_Wokha,week26,1371,1548
NL_Wokha,week27,1551,1206
NL_Wokha,week28,1024,902
NL_Wokha,week29,858,400
NL_Wokha,week30,466,597
NL_Wokha,week31,299,837
NL_Zunheboto,week1,180,0
NL_Zunheboto,week2,194,0
NL_Zunheboto,week3,2,0
NL_Zunheboto,week4,375,0
NL_Zunheboto,week5,616,255
NL_Zunheboto,week6,498,136
NL_Zunheboto,week7,343,20
NL_Zunheboto,week8,604,185
NL_Zunheboto,week9,679,443
NL_Zunheboto,week10,722,306
NL_Zunheboto,week11,-367,-115
NL_Zunheboto,week12,330,134
NL_Zunheboto,week13,1791,222
NL_Zunheboto,week14,1795,307
NL_Zunheboto,week15,680,451
NL_Zunheboto,week16,603,260
NL_Zunheboto,week17,412,279
NL_Zunheboto,week18,528,5
NL_Zunheboto,week19,524,17
NL_Zunheboto,week20,560,35
NL_Zunheboto,week21,4764,62
NL_Zunheboto,week22,6414,177
NL_Zunheboto,week23,3903,143
NL_Zunheboto,week24,2537,226
NL_Zunheboto,week25,866,521
NL_Zunheboto,week26,2556,1117
NL_Zunheboto,week27,2252,1282
NL_Zunheboto,week28,784,864
NL_Zunheboto,week29,610,375
NL_Zunheboto,week30,189,243
NL_Zunheboto,week31,134,351
OR_Angul,week1,2496,0
OR_Angul,week2,2627,0
OR_Angul,week3,949,0
OR_Angul,week4,3867,0
OR_Angul,week5,908,1079
OR_Angul,week6,457,2141
OR_Angul,week7,1090,1688
OR_Angul,week8,3926,2976
OR_Angul,week9,6308,1323
OR_Angul,week10,7966,503
OR_Angul,week11,9218,148
OR_Angul,week12,32637,1425
OR_Angul,week13,17065,1790
OR_Angul,week14,10931,3199
OR_Angul,week15,7148,2926
OR_Angul,week16,887,3865
OR_Angul,week17,1285,5963
OR_Angul,week18,6662,47
OR_Angul,week19,8767,53
OR_Angul,week20,19467,198
OR_Angul,week21,23134,668
OR_Angul,week22,21571,2203
OR_Angul,week23,52240,2497
OR_Angul,week24,18848,3883
OR_Angul,week25,15425,12849
OR_Angul,week26,9174,6582
OR_Angul,week27,10429,9610
OR_Angul,week28,17969,5015
OR_Angul,week29,29634,4723
OR_Angul,week30,32746,5476
OR_Angul,week31,21757,4587
OR_Balangir,week1,2820,0
OR_Balangir,week2,2315,0
OR_Balangir,week3,2341,0
OR_Balangir,week4,4219,0
OR_Balangir,week5,2340,2508
OR_Balangir,week6,692,2130
OR_Balangir,week7,2793,779
OR_Balangir,week8,3594,2805
OR_Balangir,week9,6593,2497
OR_Balangir,week10,5867,849
OR_Balangir,week11,18616,1269
OR_Balangir,week12,46179,2821
OR_Balangir,week13,10775,2527
OR_Balangir,week14,11484,3524
OR_Balangir,week15,6578,4040
OR_Balangir,week16,1426,6501
OR_Balangir,week17,2219,8315
OR_Balangir,week18,5298,86
OR_Balangir,week19,4796,146
OR_Balangir,week20,7573,282
OR_Balangir,week21,20805,458
OR_Balangir,week22,20616,683
OR_Balangir,week23,50426,1221
OR_Balangir,week24,7566,1393
OR_Balangir,week25,36677,14874
OR_Balangir,week26,9242,4383
OR_Balangir,week27,53779,13400
OR_Balangir,week28,53116,6209
OR_Balangir,week29,62772,4624
OR_Balangir,week30,78378,4811
OR_Balangir,week31,29314,1996
OR_Balasore,week1,4553,0
OR_Balasore,week2,2211,0
OR_Balasore,week3,2445,0
OR_Balasore,week4,2186,0
OR_Balasore,week5,3207,3807
OR_Balasore,week6,1819,3047
OR_Balasore,week7,14908,1541
OR_Balasore,week8,18330,2026
OR_Balasore,week9,42727,1298
OR_Balasore,week10,27425,1266
OR_Balasore,week11,42517,4811
OR_Balasore,week12,69635,6617
OR_Balasore,week13,42367,11336
OR_Balasore,week14,34037,16937
OR_Balasore,week15,9443,9525
OR_Balasore,week16,4813,16320
OR_Balasore,week17,2729,11088
OR_Balasore,week18,18036,8
OR_Balasore,week19,7690,5
OR_Balasore,week20,46340,1065
OR_Balasore,week21,27586,2937
OR_Balasore,week22,24428,7504
OR_Balasore,week23,53281,21179
OR_Balasore,week24,3825,2594
OR_Balasore,week25,25549,34806
OR_Balasore,week26,5560,12176
OR_Balasore,week27,7699,46348
OR_Balasore,week28,22582,24337
OR_Balasore,week29,60802,11874
OR_Balasore,week30,60690,10137
OR_Balasore,week31,17644,3775
OR_Bargarh,week1,2179,0
OR_Bargarh,week2,2900,0
OR_Bargarh,week3,2492,0
OR_Bargarh,week4,3575,0
OR_Bargarh,week5,2123,3128
OR_Bargarh,week6,131,1552
OR_Bargarh,week7,4432,2482
OR_Bargarh,week8,5780,3540
OR_Bargarh,week9,12624,1055
OR_Bargarh,week10,13786,267
OR_Bargarh,week11,20960,586
OR_Bargarh,week12,40864,2088
OR_Bargarh,week13,35046,3498
OR_Bargarh,week14,10913,4647
OR_Bargarh,week15,3943,6045
OR_Bargarh,week16,500,3313
OR_Bargarh,week17,1606,9512
OR_Bargarh,week18,6986,5
OR_Bargarh,week19,28645,39
OR_Bargarh,week20,13934,141
OR_Bargarh,week21,20333,659
OR_Bargarh,week22,16354,1945
OR_Bargarh,week23,29099,3116
OR_Bargarh,week24,10791,8577
OR_Bargarh,week25,17679,19985
OR_Bargarh,week26,6650,9316
OR_Bargarh,week27,11122,8383
OR_Bargarh,week28,20511,5765
OR_Bargarh,week29,41232,4769
OR_Bargarh,week30,41691,5123
OR_Bargarh,week31,16832,7562
OR_Bhadrak,week1,3738,0
OR_Bhadrak,week2,933,0
OR_Bhadrak,week3,806,0
OR_Bhadrak,week4,2433,0
OR_Bhadrak,week5,1288,1922
OR_Bhadrak,week6,173,808
OR_Bhadrak,week7,3234,673
OR_Bhadrak,week8,7148,1330
OR_Bhadrak,week9,19869,688
OR_Bhadrak,week10,17393,325
OR_Bhadrak,week11,18380,884
OR_Bhadrak,week12,38238,3547
OR_Bhadrak,week13,27855,4094
OR_Bhadrak,week14,16223,7855
OR_Bhadrak,week15,9088,4321
OR_Bhadrak,week16,3316,8157
OR_Bhadrak,week17,4647,9282
OR_Bhadrak,week18,7840,32
OR_Bhadrak,week19,5316,129
OR_Bhadrak,week20,11652,690
OR_Bhadrak,week21,23055,2234
OR_Bhadrak,week22,26609,5885
OR_Bhadrak,week23,53772,9452
OR_Bhadrak,week24,15968,5314
OR_Bhadrak,week25,20925,14254
OR_Bhadrak,week26,12836,13063
OR_Bhadrak,week27,35595,16080
OR_Bhadrak,week28,34096,4330
OR_Bhadrak,week29,53301,3641
OR_Bhadrak,week30,67589,6686
OR_Bhadrak,week31,15328,2131
OR_Boudh,week1,955,0
OR_Boudh,week2,632,0
OR_Boudh,week3,641,0
OR_Boudh,week4,1578,0
OR_Boudh,week5,383,569
OR_Boudh,week6,74,399
OR_Boudh,week7,828,186
OR_Boudh,week8,1473,824
OR_Boudh,week9,7008,404
OR_Boudh,week10,6520,129
OR_Boudh,week11,5347,405
OR_Boudh,week12,14100,552
OR_Boudh,week13,3530,675
OR_Boudh,week14,3531,1194
OR_Boudh,week15,2285,979
OR_Boudh,week16,719,1616
OR_Boudh,week17,1493,2372
OR_Boudh,week18,1557,503
OR_Boudh,week19,1430,13
OR_Boudh,week20,1554,17
OR_Boudh,week21,4268,240
OR_Boudh,week22,4983,1083
OR_Boudh,week23,14573,2869
OR_Boudh,week24,2178,1128
OR_Boudh,week25,6651,3225
OR_Boudh,week26,3752,1752
OR_Boudh,week27,5217,3097
OR_Boudh,week28,7155,1965
OR_Boudh,week29,14916,1074
OR_Boudh,week30,14235,1081
OR_Boudh,week31,13654,1069
OR_Cuttack,week1,6576,0
OR_Cuttack,week2,5832,0
OR_Cuttack,week3,3978,0
OR_Cuttack,week4,10052,0
OR_Cuttack,week5,4598,4414
OR_Cuttack,week6,1398,5142
OR_Cuttack,week7,7445,2650
OR_Cuttack,week8,14292,9498
OR_Cuttack,week9,28172,4859
OR_Cuttack,week10,29638,1680
OR_Cuttack,week11,33960,2346
OR_Cuttack,week12,72142,5301
OR_Cuttack,week13,57494,8212
OR_Cuttack,week14,46935,16405
OR_Cuttack,week15,11353,8760
OR_Cuttack,week16,2807,12665
OR_Cuttack,week17,16593,17156
OR_Cuttack,week18,51450,41
OR_Cuttack,week19,81346,21
OR_Cuttack,week20,56100,215
OR_Cuttack,week21,44680,1682
OR_Cuttack,week22,46904,8184
OR_Cuttack,week23,85437,14154
OR_Cuttack,week24,21863,16990
OR_Cuttack,week25,22367,29260
OR_Cuttack,week26,8022,29995
OR_Cuttack,week27,12687,34284
OR_Cuttack,week28,44474,15321
OR_Cuttack,week29,51062,11751
OR_Cuttack,week30,50638,23652
OR_Cuttack,week31,24351,13777
OR_Deogarh,week1,542,0
OR_Deogarh,week2,287,0
OR_Deogarh,week3,553,0
OR_Deogarh,week4,1866,0
OR_Deogarh,week5,885,793
OR_Deogarh,week6,11,253
OR_Deogarh,week7,430,73
OR_Deogarh,week8,1078,979
OR_Deogarh,week9,4323,1517
OR_Deogarh,week10,4862,78
OR_Deogarh,week11,4244,-97
OR_Deogarh,week12,9381,220
OR_Deogarh,week13,2198,351
OR_Deogarh,week14,2896,1149
OR_Deogarh,week15,1933,978
OR_Deogarh,week16,323,1111
OR_Deogarh,week17,557,1889
OR_Deogarh,week18,1919,5
OR_Deogarh,week19,1098,35
OR_Deogarh,week20,2185,74
OR_Deogarh,week21,3999,549
OR_Deogarh,week22,5495,1290
OR_Deogarh,week23,10202,965
OR_Deogarh,week24,3404,1117
OR_Deogarh,week25,6285,2567
OR_Deogarh,week26,3793,1685
OR_Deogarh,week27,4612,1692
OR_Deogarh,week28,7294,1008
OR_Deogarh,week29,12096,1054
OR_Deogarh,week30,18265,1636
OR_Deogarh,week31,10028,900
OR_Dhenkanal,week1,3172,0
OR_Dhenkanal,week2,1282,0
OR_Dhenkanal,week3,1435,0
OR_Dhenkanal,week4,3294,0
OR_Dhenkanal,week5,780,1991
OR_Dhenkanal,week6,451,2072
OR_Dhenkanal,week7,1431,192
OR_Dhenkanal,week8,4510,1412
OR_Dhenkanal,week9,8578,1025
OR_Dhenkanal,week10,13507,381
OR_Dhenkanal,week11,13622,536
OR_Dhenkanal,week12,33632,810
OR_Dhenkanal,week13,17114,1672
OR_Dhenkanal,week14,12916,2493
OR_Dhenkanal,week15,6852,2204
OR_Dhenkanal,week16,2518,3184
OR_Dhenkanal,week17,2907,6607
OR_Dhenkanal,week18,7244,173
OR_Dhenkanal,week19,5606,17
OR_Dhenkanal,week20,13043,222
OR_Dhenkanal,week21,14211,1006
OR_Dhenkanal,week22,18918,3413
OR_Dhenkanal,week23,47738,3369
OR_Dhenkanal,week24,21777,5954
OR_Dhenkanal,week25,19235,11503
OR_Dhenkanal,week26,7367,9979
OR_Dhenkanal,week27,21216,17442
OR_Dhenkanal,week28,24899,6384
OR_Dhenkanal,week29,42784,3987
OR_Dhenkanal,week30,47436,5504
OR_Dhenkanal,week31,14021,1930
OR_Gajapati,week1,1639,0
OR_Gajapati,week2,2135,0
OR_Gajapati,week3,892,0
OR_Gajapati,week4,2763,0
OR_Gajapati,week5,1046,1272
OR_Gajapati,week6,336,1621
OR_Gajapati,week7,1720,631
OR_Gajapati,week8,2508,1788
OR_Gajapati,week9,5609,902
OR_Gajapati,week10,6004,399
OR_Gajapati,week11,7748,812
OR_Gajapati,week12,16744,1425
OR_Gajapati,week13,5700,1388
OR_Gajapati,week14,5574,2426
OR_Gajapati,week15,4118,2452
OR_Gajapati,week16,643,1937
OR_Gajapati,week17,1146,3552
OR_Gajapati,week18,1998,16
OR_Gajapati,week19,2542,21
OR_Gajapati,week20,3417,214
OR_Gajapati,week21,9475,239
OR_Gajapati,week22,11461,831
OR_Gajapati,week23,23851,1266
OR_Gajapati,week24,12135,1982
OR_Gajapati,week25,10341,2933
OR_Gajapati,week26,3128,3793
OR_Gajapati,week27,12283,4909
OR_Gajapati,week28,11212,2425
OR_Gajapati,week29,13680,2393
OR_Gajapati,week30,15122,2109
OR_Gajapati,week31,13529,2193
OR_Ganjam,week1,7664,0
OR_Ganjam,week2,6708,0
OR_Ganjam,week3,5376,0
OR_Ganjam,week4,8531,0
OR_Ganjam,week5,2624,6455
OR_Ganjam,week6,1086,6340
OR_Ganjam,week7,15723,1205
OR_Ganjam,week8,28828,9847
OR_Ganjam,week9,61133,2274
OR_Ganjam,week10,47521,1378
OR_Ganjam,week11,71048,3744
OR_Ganjam,week12,105343,6808
OR_Ganjam,week13,75844,17155
OR_Ganjam,week14,56367,27456
OR_Ganjam,week15,15690,13326
OR_Ganjam,week16,7188,20356
OR_Ganjam,week17,26237,17618
OR_Ganjam,week18,54225,119
OR_Ganjam,week19,64091,110
OR_Ganjam,week20,16125,577
OR_Ganjam,week21,37946,3093
OR_Ganjam,week22,62710,8660
OR_Ganjam,week23,175506,11732
OR_Ganjam,week24,31611,4511
OR_Ganjam,week25,188373,70506
OR_Ganjam,week26,212604,48884
OR_Ganjam,week27,12672,54091
OR_Ganjam,week28,74552,21316
OR_Ganjam,week29,29475,28505
OR_Ganjam,week30,13653,82743
OR_Ganjam,week31,22315,185311
OR_Jagatsinghpur,week1,1020,0
OR_Jagatsinghpur,week2,1848,0
OR_Jagatsinghpur,week3,1909,0
OR_Jagatsinghpur,week4,2542,0
OR_Jagatsinghpur,week5,2618,2126
OR_Jagatsinghpur,week6,739,1099
OR_Jagatsinghpur,week7,2429,1536
OR_Jagatsinghpur,week8,3573,2349
OR_Jagatsinghpur,week9,20719,2030
OR_Jagatsinghpur,week10,5577,208
OR_Jagatsinghpur,week11,24392,657
OR_Jagatsinghpur,week12,31835,1354
OR_Jagatsinghpur,week13,10552,1844
OR_Jagatsinghpur,week14,12545,4261
OR_Jagatsinghpur,week15,6999,3236
OR_Jagatsinghpur,week16,1842,2607
OR_Jagatsinghpur,week17,656,7697
OR_Jagatsinghpur,week18,8310,27
OR_Jagatsinghpur,week19,2,0
OR_Jagatsinghpur,week20,27118,428
OR_Jagatsinghpur,week21,13492,1676
OR_Jagatsinghpur,week22,5461,7531
OR_Jagatsinghpur,week23,38423,10141
OR_Jagatsinghpur,week24,3497,10693
OR_Jagatsinghpur,week25,7830,22380
OR_Jagatsinghpur,week26,3958,11462
OR_Jagatsinghpur,week27,12898,10296
OR_Jagatsinghpur,week28,17592,5819
OR_Jagatsinghpur,week29,23868,2051
OR_Jagatsinghpur,week30,29443,5544
OR_Jagatsinghpur,week31,12091,2572
OR_Jajpur,week1,1039,0
OR_Jajpur,week2,799,0
OR_Jajpur,week3,641,0
OR_Jajpur,week4,10310,0
OR_Jajpur,week5,1131,1551
OR_Jajpur,week6,510,722
OR_Jajpur,week7,4785,421
OR_Jajpur,week8,9905,1612
OR_Jajpur,week9,19485,1847
OR_Jajpur,week10,18480,2359
OR_Jajpur,week11,23369,1312
OR_Jajpur,week12,52343,1665
OR_Jajpur,week13,21558,3754
OR_Jajpur,week14,14387,3616
OR_Jajpur,week15,3432,3203
OR_Jajpur,week16,2877,4392
OR_Jajpur,week17,2623,8959
OR_Jajpur,week18,9512,54
OR_Jajpur,week19,5216,49
OR_Jajpur,week20,25301,1590
OR_Jajpur,week21,15960,1730
OR_Jajpur,week22,18993,11498
OR_Jajpur,week23,57675,10337
OR_Jajpur,week24,9672,4922
OR_Jajpur,week25,26365,20098
OR_Jajpur,week26,10306,10496
OR_Jajpur,week27,16960,25024
OR_Jajpur,week28,31668,14241
OR_Jajpur,week29,62739,7041
OR_Jajpur,week30,64818,7080
OR_Jajpur,week31,18028,2944
OR_Jharsuguda,week1,1009,0
OR_Jharsuguda,week2,1341,0
OR_Jharsuguda,week3,1346,0
OR_Jharsuguda,week4,3348,0
OR_Jharsuguda,week5,749,1455
OR_Jharsuguda,week6,446,862
OR_Jharsuguda,week7,3227,879
OR_Jharsuguda,week8,2946,2433
OR_Jharsuguda,week9,9271,921
OR_Jharsuguda,week10,3866,415
OR_Jharsuguda,week11,10003,1042
OR_Jharsuguda,week12,14294,1410
OR_Jharsuguda,week13,7877,1703
OR_Jharsuguda,week14,4911,2579
OR_Jharsuguda,week15,2619,2117
OR_Jharsuguda,week16,1793,4883
OR_Jharsuguda,week17,1564,4530
OR_Jharsuguda,week18,4790,26
OR_Jharsuguda,week19,3702,15
OR_Jharsuguda,week20,9833,76
OR_Jharsuguda,week21,17872,357
OR_Jharsuguda,week22,22318,868
OR_Jharsuguda,week23,25252,1959
OR_Jharsuguda,week24,6488,2468
OR_Jharsuguda,week25,11806,6545
OR_Jharsuguda,week26,5693,5011
OR_Jharsuguda,week27,13190,4172
OR_Jharsuguda,week28,15263,2580
OR_Jharsuguda,week29,24002,2280
OR_Jharsuguda,week30,24018,4473
OR_Jharsuguda,week31,17496,7005
OR_Kalahandi,week1,2838,0
OR_Kalahandi,week2,2616,0
OR_Kalahandi,week3,1622,0
OR_Kalahandi,week4,2925,0
OR_Kalahandi,week5,2562,2136
OR_Kalahandi,week6,416,2323
OR_Kalahandi,week7,5112,947
OR_Kalahandi,week8,6638,2360
OR_Kalahandi,week9,14738,1730
OR_Kalahandi,week10,14936,1157
OR_Kalahandi,week11,26278,788
OR_Kalahandi,week12,51483,3426
OR_Kalahandi,week13,29724,4815
OR_Kalahandi,week14,9116,5412
OR_Kalahandi,week15,4594,5402
OR_Kalahandi,week16,2092,9040
OR_Kalahandi,week17,2721,8241
OR_Kalahandi,week18,1915,64
OR_Kalahandi,week19,21773,57
OR_Kalahandi,week20,11345,150
OR_Kalahandi,week21,20404,585
OR_Kalahandi,week22,12358,1367
OR_Kalahandi,week23,39865,3825
OR_Kalahandi,week24,5832,2004
OR_Kalahandi,week25,22338,15208
OR_Kalahandi,week26,2994,9952
OR_Kalahandi,week27,23867,21037
OR_Kalahandi,week28,23817,10594
OR_Kalahandi,week29,40976,6936
OR_Kalahandi,week30,53624,3982
OR_Kalahandi,week31,32209,3874
OR_Kandhamal,week1,2543,0
OR_Kandhamal,week2,1075,0
OR_Kandhamal,week3,1639,0
OR_Kandhamal,week4,1762,0
